example_id,conversation_id,customer_message,historical_reply,proposed_intent,proposed_decision,final_intent,final_decision,human_verified,reviewer_notes
gold_170,9604ba2f2d1ecf8c5f4b70902e9ecd8b,apple ID login page appears to be broken,Let's see what's happening. Which country are you located in? DM us with that information and tell us what you're seeing. https://t.co/GDrqU22YpT,Account_Access_Security,ESCALATE_TO_HUMAN,Account_Access_Security,ESCALATE_TO_HUMAN,True,
gold_171,7fdbc8e140890bdb7fc02295a4a2a8f7,every single one of my photos in iCloud is super blurry and shows a (!) in the bottom left. Why?,That's not the experience we want you to have. Join us in DM: https://t.co/GDrqU22YpT,Account_Access_Security,ESCALATE_TO_HUMAN,Account_Access_Security,ESCALATE_TO_HUMAN,True,
gold_172,89a4f4dfd43db40443d31862bfe76d6b,"my charger stopped working&amp; it has a rip in it,but I haven't had it for a year. is there a way I can get a replacement?",Hey! We've received your Direct Message about this issue as well. We will reply to you in there with some support options.,Billing_Subscriptions,ESCALATE_TO_HUMAN,Connectivity_Hardware,ESCALATE_TO_HUMAN,True,
gold_173,96ad988f063d36cec0caf145a1797e72,how do I purchase music but not download to device. I have iTunes Match.,Do you want to keep it from automatically downloading? Go to Settings &gt; iTunes &amp; App Store and uncheck Music on your iOS device.,Billing_Subscriptions,ESCALATE_TO_HUMAN,General_Product_Inquiry,AUTO_HANDLE,True,
gold_174,74a2cb5f5970d7df7961a57534e57391,"I'm trying to update to 11.0.2 on my 5s. Stuck on the connect to itunes screen. Update wouldn't work by air, nor itunes now.",Let us help you get this sorted out. Join us in DM so we can better assist you: https://t.co/GDrqU2kzhr,Billing_Subscriptions,ESCALATE_TO_HUMAN,Software_Bug_OS_Update,AUTO_HANDLE,True,
gold_175,9089c8c3f14b5b07164fa2665b4a6fcd,Please help!! Just did the latest OS update on my iPhone5 and all the music from iTunes is gone. What's the fix? https://t.co/nHDpIQ2VH0,We're happy to help. You may need to re-download those songs. Follow the steps here if needed: https://t.co/I39AyN1o7J,Billing_Subscriptions,ESCALATE_TO_HUMAN,Billing_Subscriptions,ESCALATE_TO_HUMAN,True,
gold_176,acbceae8439be357315b416517ed636d,hi £5.99 is getting taken out my account each month and I have no subscriptions,"We understand the concerns with unknown purchases. For help, contact our iTunes Store Support at https://t.co/SDIe7UA9Bl",Billing_Subscriptions,ESCALATE_TO_HUMAN,Billing_Subscriptions,ESCALATE_TO_HUMAN,True,
gold_177,21e943ef54e0992d8224c3e7eb424ab8,"Hi my iphone says its been disabled and that I have to connect it to ITunes, but every time I do it won't let me sync",We'd be happy to look into this with you. Let's meet in DM so we can gather some information and proceed there. https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,Account_Access_Security,ESCALATE_TO_HUMAN,True,
gold_178,0ef5a56f2dd72e6b0b5456723d344a9b,hey @AppleSupport - my iphone battery is dropping to single digits withing 3 hours of being charged. Can you help figure out why?,We'd be happy to assist with your battery today. Send us a DM to get started. https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_179,8a1d6bacea1d659e8c6b93c824493001,2/2-- I have tried uninstalling and reinstalling iTunes. Does not work. I have rebooted my computer as well. How to fix this?,We'd like to get this working again for you. Can you start by sending a DM confirming what computer you have? https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,General_Product_Inquiry,AUTO_HANDLE,True,
gold_180,488cc23484be49efb1e8b22eae6b330a,"My iPhone was good to me b4 this new update. Now it's slow as shit, closes apps randomly, says I have 1% on a full charge lol I wonder why 🤔",We'd like to hear more about what you're experiencing. DM us more details and we'll continue there. https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_181,6cb4a2f9119406ec7b73d4673a5a1279,Mi iPhone tiene desde ayer sin querer entrar al #AppStore ni al #itunes Heeeeeelp!!! 😩 #Apple #iPhone,We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Billing_Subscriptions,ESCALATE_TO_HUMAN,General_Product_Inquiry,AUTO_HANDLE,True,
gold_182,e4c390d78094f8667bf404aedfad5ca5,@applesupport Hi- Will my old iPhone chargers from my iPhone 6s Plus work w/ my new 8 Plus? I can't tell if they are the same? Thnx!,"Great question! The iPhone 6s Plus uses an Apple Lightning to USB cable, which is also used by the iPhone 8 Plus.",Billing_Subscriptions,ESCALATE_TO_HUMAN,General_Product_Inquiry,AUTO_HANDLE,True,
gold_183,e20da70562f0521388a7f574bacab77c,"iOS 11.0.2 on my new iPhone 8 plus=LAGGY/stuttering, draining like crazy, and taking HOURS to charge. What is going on?",We want to help. Send us a DM and we can help get things sorted out for you then. https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_184,3fbc81924d07eb61ef46b5ba2c37eb92,"I fully charged my phone 3hrs ago. It's on 40%, dimeeeeeeee mmg @115858 !!!!!",We would like to help ensure your battery is working as it should. Let's start by following these settings: https://t.co/bivpdfBNJ6,Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_185,884b8d164386e676862e02d59cca7de9,This iPhone battery cannot hold up. It's noon and needs a charge. @115858,Let's look into this together. Which iPhone do you have &amp; what version of iOS are you running?,Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_186,5934fc0025410321074d49cb6d62afdf,"iOS 11 drains battery, need to charge 2-3x a day!! Do something @115858 @AppleSupport",We can help you with that. Please DM us. https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_187,ce1ce18deb835a27380cdc591fb38a8f,"any problems with iTunes (in UK) ? Can't stream films/tv shows to MacBook, but ok on iOS ? Thanks.",Send us a DM and we'll continue together from there: https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,General_Product_Inquiry,AUTO_HANDLE,True,
gold_188,b3307fc744b543bb3d38f2bd0e582e16,Is it me or is this new #iOS dragging to charge my #iphone 😒😒 @115858 @AppleSupport,"Help is here. Let's check a few things together. Please tap here to meet us in DM, then share what you've experienced please: https://t.co/GDrqU22YpT",Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_189,0ef84a4c7d1b465faa6f47d8f4382623,"it's impossible to delete songs from my library, and when I try to delete, iTunes crash, every time.",Thank you for contacting us. Do you have the latest version of iTunes installed? Use this for help: https://t.co/9uo95ttH45,Billing_Subscriptions,ESCALATE_TO_HUMAN,Software_Bug_OS_Update,AUTO_HANDLE,True,
gold_190,b7f2cbe8da1aa52f26402706a3ef7d7f,#ios11update is taking the piss out of my battery. I am not upgrading it that's what @115858 are thinking. Charged my phone full 3 times 2day,We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_191,de26814899e8444bd40e42619226722c,So @AppleSupport my phone is not holding charge no more.,We understand that reliability is essential. Learn to maximize your battery life here. https://t.co/TpjqFp3jxD https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_192,009aacf73dc929ea6dd42fb9c0fdcb4c,why can't I remove my payment details on my iPhone. None of the reasons given given as a reason apply to me at all. Furious,We're here to help. Shoot us a DM with what country or region you're located in. https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,Billing_Subscriptions,ESCALATE_TO_HUMAN,True,
gold_193,5b66f7241a7b121068c66d2406a428ab,since upgrading my SE to IOS 11 the battery life is horrendous! I charge it and it goes from 100 to 20 in 6 hrs and I don't use it..,We'd love to gather more details and check into that battery life issue today. Which exact iOS 11 version is running on the SE?,Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_194,3db4007db2437acac2056bac12d01b45,"Take iPhone off charger 100%. Get in car 50 feet away, 84%. DO NOT UPGRADE IOS !!! @115858","We'd love to help with your iPhone. To start, please send us a DM with which iPhone and exact iOS version you are using. https://t.co/GDrqU22YpT",Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_195,ec28889033b752cca5d0cf8521ea0b58,"- iOS 11.0.2 on an iPhone 6s is completely frying my battery, and losing the ability to charge with aftermarket cables. #help",Let's look at what's going on with your battery. Please send us a DM and we'll get started. https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_196,fddb8f887522a2b9eab2752788f8886b,"just installed v11.0 on my 5s and it is shocking! Slow, unresponsive and drains battery quicker than you can charge (in car)!",Let's help get this resolved. Please reach out to us in DM and we can go from there together. https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_197,f48db178af2a2981520a01fae8395182,my iPhone 6 battery only lasts for a few hours on a full charge. Any way to check if the battery is healthy?,"Sure, we can check this out together. DM us the iOS version of your iPhone and we'll get started from there. https://t.co/GDrqU22YpT",Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_198,bce2a8fa0ffdc7f6c610c0270d76364c,"So not only did I lose all my music, I had to repurchase my subscription to Apple Music because of the iOS 11 update. WTH @115858",We'd like to help. Let's meet in DM to investigate. https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,Billing_Subscriptions,ESCALATE_TO_HUMAN,True,
gold_199,f7d05a4d2671996bec86ea106dd6bd3c,since the latest update my phone battery doesn't last an hour even after being charged can you please help,We'd like to help you get your iPhone back in working order. Send us a DM. https://t.co/GDrqU22YpT,Billing_Subscriptions,ESCALATE_TO_HUMAN,Device_Performance_Battery,AUTO_HANDLE,True,
gold_200,d218a43c5e54c2032e02edd26c884e3d,Still not receiving any support for my issue. I am filing a complaint about this along with a refund and a return label.,"For issues with an Apple TV, you'll want to reach out to the experts here: https://t.co/IBIY3vMgPj",Billing_Subscriptions,ESCALATE_TO_HUMAN,Billing_Subscriptions,ESCALATE_TO_HUMAN,True,
